High_Regress,Low_Regress,Open_Regress,Close_Regress,High_RNN,Low_RNN,Open_RNN,Close_RNN,Target_high,Target_low
297.8534,292.93613,294.47702,296.15964,104.81361,102.02637,104.123955,102.318146,61.02750015258789,60.45199966430664
299.42133,294.48273,296.0289,297.72147,105.05865,102.27285,104.37479,102.56871,61.01950073242188,60.50149917602539
303.76834,298.7705,300.33142,302.05142,104.943306,102.15081,104.252365,102.4528,60.6974983215332,60.23500061035156
300.51364,295.56015,297.11005,298.80948,104.86437,102.0684,104.169174,102.37265,60.35749816894531,59.91899871826172
299.04532,294.11185,295.65674,297.34692,104.73521,101.93005,104.03103,102.23972,60.446998596191406,60.03300094604492
304.92145,299.9079,301.47272,303.2,104.81252,102.01405,104.11421,102.31873,60.637001037597656,60.22700119018555
307.74966,302.6976,304.272,306.01715,104.86537,102.06925,104.16952,102.37344,61.15250015258789,60.66450119018555
308.3847,303.32397,304.90054,306.64972,105.22154,102.433365,104.53787,102.73675,61.46500015258789,60.72800064086914
309.15317,304.08197,305.66113,307.41516,105.3866,102.594955,104.70352,102.90537,61.79899978637695,61.25199890136719
311.36774,306.26636,307.85303,309.62103,105.549774,102.76428,104.87421,103.073105,62.255001068115234,61.64500045776367
313.29462,308.16702,309.7602,311.54037,105.787346,103.00698,105.11996,103.31619,62.297000885009766,61.97050094604492
311.1749,306.07614,307.66217,309.42896,105.81427,103.03549,105.148155,103.3463,62.71699905395508,61.66849899291992
312.97952,307.8562,309.44833,311.22653,106.0081,103.2367,105.35078,103.545876,63.72150039672852,62.5984992980957
314.63586,309.48996,311.0877,312.87637,106.422585,103.66132,105.78121,103.96981,63.70000076293945,62.990501403808594
315.73096,310.57016,312.1716,313.9672,106.110466,103.33774,105.453575,103.65243,63.63999938964844,62.900001525878906
318.61136,313.41132,315.02252,316.8363,106.17359,103.4067,105.521164,103.71763,63.945499420166016,63.25
318.24106,313.04605,314.656,316.46744,106.41702,103.657005,105.77454,103.96863,64.84850311279297,63.58549880981445
321.42188,316.18356,317.8043,319.6358,106.94568,104.19109,106.317795,104.50629,60.04899978637695,59.150001525878906
322.61386,317.35928,318.98407,320.82312,104.47634,101.45612,103.625984,101.911964,59.962501525878906,58.58399963378906
323.6469,318.37827,320.00653,321.8521,104.12998,101.09376,103.26427,101.53612,58.96900177001953,57.916500091552734
321.43668,316.19812,317.8189,319.65054,103.8314,100.85048,103.00478,101.21942,59.56999969482422,58.6775016784668
323.9339,318.66132,320.2906,322.13797,104.337654,101.40979,103.55846,101.74325,59.77149963378906,58.55799865722656
324.93848,319.65225,321.28488,323.13864,104.32309,101.40552,103.54606,101.74848,59.73849868774414,58.25
323.79828,318.5276,320.15637,322.0029,104.06997,101.13328,103.2745,101.48852,59.2135009765625,58.38150024414063
324.64523,319.363,320.99466,322.84653,103.86649,100.92092,103.062225,101.27645,58.70349884033203,57.73199844360352
324.07483,318.80035,320.43008,322.27838,103.75893,100.816795,102.955444,101.16461,58.81399917602539,57.31850051879883
327.66107,322.33774,323.9796,325.85056,103.74521,100.8103,102.94683,101.15146,57.5984992980957,56.275001525878906
324.17355,318.89774,320.5278,322.37668,103.23956,100.24935,102.390045,100.63631,57.243499755859375,56.17649841308594
323.94714,318.6744,320.3037,322.15118,103.12391,100.12486,102.26712,100.51076,58.915000915527344,56.06999969482422
319.9031,314.68546,316.30106,318.123,103.72064,100.77632,102.918144,101.10841,59.70800018310547,58.42250061035156
316.7931,311.6178,313.22284,315.02515,104.08476,101.189995,103.319046,101.50991,59.31449890136719,58.32099914550781
317.5614,312.37564,313.9833,315.79044,103.853035,100.93716,103.06668,101.27806,57.650001525878906,56.90700149536133
321.4512,316.2125,317.8333,319.66504,103.42804,100.46068,102.5974,100.835884,57.900001525878906,57.16550064086914
322.69342,317.43777,319.0628,320.90237,103.61774,100.68234,102.815094,101.02193,58.18899917602539,57.54999923706055
325.94275,320.64285,322.2789,324.13898,103.680504,100.762245,102.89073,101.094444,57.50249862670898,56.65800094604492
327.41675,322.09674,323.7378,325.60718,103.58052,100.648994,102.77943,100.99185,57.71799850463867,56.83549880981445
328.12976,322.80005,324.4435,326.3174,103.441605,100.500916,102.632416,100.84734,57.824501037597656,56.93349838256836
328.4867,323.1521,324.79678,326.67294,103.45058,100.51944,102.64863,100.856155,56.75,55.59749984741211
330.8213,325.45493,327.1075,328.9984,103.12867,100.1592,102.29388,100.52372,56.34000015258789,55.79499816894531
329.10617,323.76315,325.40994,327.29,103.11007,100.14551,102.27922,100.5008,55.66999816894531,55.16749954223633
334.08167,328.67087,330.3345,332.24597,102.87936,99.897995,102.03111,100.26653,53.34999847412109,51.35150146484375
325.48633,320.19263,321.82715,323.68433,101.90544,98.88567,101.01461,99.28713,52.922000885009766,51.80149841308594
325.1603,319.87103,321.50446,323.3596,102.01334,98.998405,101.121376,99.38129,52.84049987792969,51.650001525878906
328.2295,322.8984,324.5422,326.41675,101.9914,98.98616,101.104904,99.367714,52.5,51.7755012512207
325.7055,320.4088,322.04407,323.90265,102.09159,99.106544,101.22127,99.46879,53.67150115966797,52.557498931884766
328.93817,323.59744,325.24365,327.12265,102.3346,99.38908,101.49793,99.71952,54.742000579833984,53.76399993896485
333.73804,328.3319,329.99442,331.90372,102.57596,99.654915,101.761185,99.973114,55.20050048828125,53.97850036621094
336.91315,331.46378,333.13702,335.0664,102.4556,99.52058,101.62657,99.85273,54.1259994506836,53.47999954223633
337.2954,331.84082,333.51535,335.44714,102.36686,99.42192,101.529396,99.75937,54.829498291015625,54.12850189208984
338.6593,333.18613,334.8653,336.8057,102.51404,99.598595,101.702156,99.91066,54.73799896240234,54.07400131225586
336.297,330.85602,332.52716,334.45264,102.37788,99.45506,101.557236,99.774666,55.06399917602539,54.400001525878906
339.17993,333.69968,335.38058,337.32428,102.511475,99.60759,101.707855,99.91242,55.93899917602539,55.03950119018555
340.43292,334.93558,336.62076,338.57236,102.793015,99.91269,102.01183,100.20293,55.47150039672852,54.80149841308594
338.2439,332.7764,334.45413,336.3919,102.68104,99.78766,101.8878,100.09063,56.13600158691406,55.34999847412109
339.40094,333.91766,335.59933,337.54443,102.84797,99.97187,102.070694,100.26185,56.32849884033203,55.48600006103516
339.20767,333.72705,335.40805,337.35193,103.0827,100.221794,102.32044,100.502975,56.17850112915039,55.66550064086914
340.826,335.3233,337.0098,338.9639,102.81193,99.929276,102.029274,100.22774,55.78499984741211,54.22999954223633
339.73932,334.25143,335.93427,337.8815,102.24651,99.29954,101.40716,99.637276,54.75600051879883,53.68450164794922
335.82712,330.39252,332.06207,333.9846,102.011765,99.06622,101.17009,99.3922,54.42300033569336,53.79249954223633
330.73914,325.37387,327.02618,328.91656,101.94378,99.01426,101.11265,99.325516,54.13999938964844,53.68999862670898
332.71872,327.3265,328.9855,330.8884,102.03229,99.131546,101.22327,99.42193,55.429500579833984,54.76649856567383
330.01776,324.66232,326.3122,328.19803,102.35087,99.48843,101.575005,99.75835,55.64450073242188,54.98350143432617
335.1917,329.76578,331.4332,333.35168,102.515274,99.66203,101.74819,99.93213,56.39950180053711,55.74250030517578
335.43097,330.0018,331.67,333.59003,102.71433,99.86982,101.9567,100.13741,56.73249816894531,55.875
335.81918,330.3847,332.05423,333.9767,102.9257,100.08431,102.17399,100.35364,56.36050033569336,55.5880012512207
338.35446,332.88544,334.56357,336.50204,102.80178,99.911385,102.01478,100.213745,56.39300155639648,55.35749816894531
337.7298,332.2693,333.94528,335.87982,102.950615,100.072426,102.17526,100.36282,57.117000579833984,56.53300094604492
339.08267,333.60373,335.28433,337.22742,103.30292,100.4661,102.5606,100.73827,57.6619987487793,56.97650146484375
336.40872,330.96622,332.63773,334.56393,103.3661,100.549034,102.63619,100.81848,57.375,56.928001403808594
338.2356,332.7682,334.44592,336.38364,103.38999,100.573875,102.659966,100.846016,57.53400039672852,57.0
341.26752,335.75882,337.4468,339.4037,103.49466,100.68981,102.77282,100.95911,57.92900085449219,57.33649826049805
340.7411,335.23956,336.92578,338.87933,103.546425,100.75052,102.83126,101.01704,57.922000885009766,57.33100128173828
334.15643,328.7446,330.4085,332.32047,103.36816,100.55279,102.63794,100.82767,57.40850067138672,56.64300155639648
334.58664,329.16895,330.83432,332.749,103.50349,100.67551,102.768196,100.9563,57.57899856567383,56.5625
332.09036,326.7067,328.3636,330.26248,103.34375,100.47692,102.5797,100.781746,57.0009994506836,56.260501861572266
332.49283,327.10367,328.76193,330.6634,103.42332,100.580414,102.67704,100.867935,57.44300079345703,56.64250183105469
322.62878,317.374,318.9988,320.83798,103.56265,100.7444,102.83497,101.02176,57.27299880981445,56.42549896240234
326.7952,321.48364,323.1226,324.98807,103.362465,100.52136,102.61495,100.81458,57.179500579833984,56.18550109863281
326.94034,321.62683,323.26627,325.13266,103.316925,100.46791,102.56255,100.763504,63.41949844360352,61.400001525878906
330.46973,325.10812,326.75952,328.6482,104.875824,102.06284,104.17765,102.35523,62.449501037597656,61.5099983215332
327.62286,322.30005,323.9418,325.81247,105.29704,102.51375,104.62257,102.80139,61.84550094604492,61.26599884033203
325.79663,320.4987,322.13428,323.9934,105.05969,102.25778,104.366776,102.555336,61.74549865722656,60.40900039672852
328.43594,323.10205,324.74655,326.62238,104.75977,101.95421,104.05716,102.250175,61.81499862670898,60.34999847412109
328.7872,323.44855,325.09424,326.9723,104.726776,101.930786,104.02919,102.22168,60.47499847412109,59.5
323.95166,318.67886,320.30817,322.15567,104.54391,101.72392,103.82237,102.0308,58.84400177001953,57.13750076293945
324.17105,318.89526,320.5253,322.3742,103.84541,100.99502,103.090034,101.311676,59.06999969482422,58.07649993896485
322.513,317.2598,318.88425,320.72266,104.04995,101.21354,103.30662,101.52215,58.993499755859375,57.54199981689453
319.98273,314.76398,316.37985,318.20227,104.18796,101.355484,103.44986,101.66498,60.31399917602539,58.70000076293945
323.22626,317.96335,319.5902,321.4331,104.827156,102.02245,104.122765,102.32177,60.22299957275391,59.24449920654297
320.9796,315.74728,317.36652,319.19525,104.62284,101.79506,103.89668,102.10949,59.28049850463867,58.43600082397461
317.442,312.25787,313.8651,315.6715,104.280624,101.436615,103.53624,101.757744,60.27149963378906,58.64950180053711
325.9187,320.61908,322.25507,324.115,104.60427,101.79849,103.89535,102.09422,59.13949966430664,58.05350112915039
329.82843,324.47556,326.1248,328.0094,103.91471,101.07317,103.16688,101.38604,58.82099914550781,58.150001525878906
332.87308,327.47873,329.13828,331.04214,103.85343,101.025894,103.11517,101.32593,59.19200134277344,58.650001525878906
336.92963,331.48,333.15332,335.0828,104.07365,101.26583,103.35478,101.554596,60.46950149536133,59.52000045776367
339.94724,334.4565,336.14,338.08856,104.54922,101.75697,103.85059,102.041504,59.900001525878906,59.15250015258789
339.4049,333.9216,335.60327,337.54837,104.225746,101.41623,103.50839,101.710335,60.02799987792969,59.39599990844727
340.04062,334.54865,336.23248,338.1816,104.34787,101.54301,103.636055,101.834755,59.93899917602539,58.945499420166016
341.699,336.18442,337.8739,339.8335,104.39148,101.58659,103.680435,101.87991,59.78350067138672,57.5
339.89413,334.40414,336.08746,338.03568,103.85597,101.004295,103.101295,101.32395,58.59299850463867,57.74250030517578
341.13065,335.6238,337.31134,339.26736,103.994965,101.16885,103.262184,101.469185,59.25,58.22800064086914
344.9625,339.40347,341.10397,343.0842,103.9764,101.14873,103.243286,101.45022,58.92499923706055,58.01250076293945
348.36493,342.75955,344.4716,346.4733,104.03772,101.21186,103.30768,101.512764,59.95949935913086,59.26399993896485
350.59763,344.96182,346.68143,348.69727,104.556984,101.74977,103.84878,102.04602,60.01750183105469,59.2859992980957
351.1613,345.5178,347.23932,349.2587,104.601326,101.78594,103.88873,102.09098,59.45399856567383,58.18550109863281
349.30396,343.68576,345.401,347.40866,104.23304,101.37166,103.48225,101.70076,59.24399948120117,58.57649993896485
347.83704,342.23886,343.9491,345.94748,104.561584,101.727425,103.835915,102.038284,60.70000076293945,59.634498596191406
347.01157,341.42462,343.13208,345.12524,105.19346,102.39606,104.50332,102.69696,60.647499084472656,60.16299819946289
348.30612,342.70154,344.4134,346.41473,105.1442,102.34319,104.45009,102.64989,61.02750015258789,59.65850067138672
350.29465,344.66296,346.38153,348.39545,105.077934,102.268936,104.37598,102.57957,60.5,59.80049896240234
352.0549,346.39923,348.12378,350.1488,105.07012,102.25961,104.36691,102.57192,61.12350082397461,60.11399841308594
353.1859,347.51486,349.24323,351.2754,105.410995,102.61144,104.72173,102.92087,62.12099838256836,61.12799835205078
357.83826,352.10382,353.84796,355.90952,105.83918,103.05228,105.1673,103.35982,62.0525016784668,61.354000091552734
357.5246,351.79443,353.5375,355.59708,105.85626,103.06908,105.183975,103.37937,61.95100021362305,61.259498596191406
355.38693,349.68588,351.42172,353.46777,105.59699,102.80281,104.914505,103.11601,61.75,61.16749954223633
355.54337,349.84018,351.57654,353.6236,105.52411,102.72998,104.84022,103.04221,61.8120002746582,60.82350158691406
354.22626,348.54102,350.27292,352.31168,105.56205,102.77061,104.88083,103.08144,62.21699905395508,61.615501403808594
355.40103,349.6998,351.43567,353.48184,105.72762,102.94287,105.05452,103.25161,62.13999938964844,61.17900085449219
356.12292,350.41183,352.15018,354.2009,105.604095,102.8115,104.92298,103.12487,61.98400115966797,61.18899917602539
356.08658,350.376,352.11423,354.1647,105.681625,102.89465,105.00611,103.206,62.355499267578125,60.53200149536133
353.01144,347.34274,349.07056,351.10162,105.34963,102.539764,104.651855,102.86348,62.4010009765625,60.459999084472656
351.4388,345.79153,347.514,349.53513,105.99341,103.211365,105.32799,103.52241,62.23350143432617,61.59099960327149
353.77173,348.09268,349.82306,351.85892,105.89052,103.097916,105.215576,103.4176,62.2495002746582,60.7599983215332
349.18842,343.5718,345.28665,347.29355,105.59148,102.783,104.89955,103.10985,61.37049865722656,60.67100143432617
350.88962,345.24985,346.97043,348.9881,105.42097,102.604324,104.7202,102.93286,61.64300155639648,60.27750015258789
353.7859,348.10666,349.83707,351.87302,105.12173,102.288,104.40422,102.62228,59.9379997253418,58.63150024414063
358.15826,352.41946,354.1647,356.22827,104.44244,101.536415,103.665794,101.902145,59.54999923706055,58.15700149536133
354.99246,349.29678,351.03128,353.07486,104.48802,101.61877,103.73801,101.950386,60.62300109863281,59.54850006103516
359.24536,353.49173,355.24066,357.3111,104.94302,102.11886,104.2309,102.430786,60.945499420166016,60.21799850463867
359.62946,353.8706,355.62082,357.6937,104.92623,102.100494,104.21288,102.4184,60.34349822998047,59.4739990234375
361.3163,355.5345,357.29044,359.37396,104.565025,101.69968,103.81942,102.0385,60.42300033569336,59.90599822998047
356.08417,350.3736,352.11182,354.1623,104.9279,102.09204,104.20882,102.41157,60.78099822998047,59.89300155639648
353.3762,347.70255,349.43158,351.46494,105.060616,102.23152,104.3482,102.552055,61.4375,60.68199920654297
348.5388,342.93103,344.64368,346.64648,105.35718,102.54687,104.6616,102.86175,61.29399871826172,60.59400177001953
338.7889,333.31396,334.99356,336.93478,105.24013,102.42714,104.540504,102.74624,62.35649871826172,61.04600143432617
344.3329,338.78244,340.4808,342.45706,105.77113,102.97833,105.0945,103.290665,62.70949935913086,61.92649841308594
343.31686,337.78024,339.4752,341.445,105.806274,103.01591,105.13174,103.33071,63.1875,62.493499755859375
350.60312,344.96725,346.68686,348.70273,105.9857,103.1996,105.31684,103.51406,62.90549850463867,62.00699996948242
349.20624,343.5894,345.3043,347.3113,105.877594,103.08366,105.20086,103.40484,62.67549896240234,61.9995002746582
345.13733,339.5759,341.277,343.25833,105.93088,103.13899,105.25628,103.459984,62.436500549316406,61.99250030517578
349.2945,343.67642,345.39163,347.39923,105.88083,103.08477,105.20206,103.40824,62.902000427246094,62.010501861572266
338.55484,333.0831,334.7619,336.70166,106.25237,103.47055,105.59087,103.78926,63.14500045776367,62.61750030517578
341.2417,335.73337,337.42126,339.378,106.22463,103.442184,105.56188,103.76291,63.400001525878906,62.45750045776367
346.7807,341.1969,342.90356,344.8953,106.29896,103.521255,105.64035,103.84001,64.96199798583984,63.615501403808594
350.22388,344.59317,346.31152,348.32498,106.91103,104.13848,106.26875,104.46131,64.04000091552734,62.78049850463867
347.3967,341.8045,343.51328,345.50888,106.228806,103.41282,105.54213,103.75708,63.4010009765625,62.532501220703125
350.16888,344.53894,346.25708,348.2702,106.24781,103.449265,105.57258,103.77991,63.32600021362305,62.4739990234375
348.39844,342.7926,344.50476,346.50668,106.28338,103.4891,105.61184,103.81924,63.650001525878906,62.98550033569336
340.80524,335.30286,336.98926,338.94324,106.64213,103.86328,105.9884,104.18924,64.625,63.80550003051758
344.4232,338.87152,340.5702,342.547,106.98969,104.22026,106.34976,104.54634,64.86199951171875,64.46900177001953
344.71753,339.16183,340.8615,342.8402,107.11186,104.348495,106.47776,104.67624,64.64949798583984,64.1135025024414
346.51706,340.93683,342.6426,344.63266,107.091354,104.33272,106.45938,104.65917,66.13249969482422,64.6875
350.7771,345.13885,346.85907,348.876,107.62055,104.871574,107.00617,105.19939,65.85549926757812,65.07599639892578
351.54276,345.89407,347.61688,349.63867,107.524,104.77817,106.90946,105.10642,65.24500274658203,64.79350280761719
347.3775,341.78558,343.49426,345.48975,107.18675,104.44446,106.56821,104.76753,65.46749877929688,64.71199798583984
350.07468,344.446,346.16385,348.17636,107.19797,104.45317,106.57721,104.77621,65.1259994506836,64.60749816894531
357.0696,351.34564,353.0872,355.1439,107.20313,104.4598,106.583885,104.78298,65.78600311279297,64.6969985961914
355.79163,350.08505,351.82227,353.8709,107.48331,104.74372,106.87248,105.06767,66.677001953125,65.59449768066406
350.5056,344.87106,346.59036,348.60562,108.04438,105.31558,107.45322,105.64206,66.69599914550781,65.80799865722656
346.97092,341.38452,343.09183,345.08475,107.59405,104.85193,106.98395,105.18339,66.33149719238281,65.5885009765625
350.9263,345.286,347.00674,349.02463,107.35695,104.61209,106.739494,104.94115,65.6604995727539,64.46050262451172
351.85986,346.20685,347.93076,349.95453,107.11589,104.35465,106.481964,104.68854,65.55599975585938,64.5374984741211
351.69684,346.04605,347.76938,349.79214,107.1666,104.40129,106.53043,104.73689,65.34500122070312,64.46800231933594
352.90128,347.2341,348.96152,350.99188,107.04146,104.26313,106.39384,104.60499,65.52050018310547,64.78050231933594
355.1798,349.48157,351.2167,353.26147,107.38862,104.62157,106.755905,104.96009,65.70050048828125,65.2020034790039
354.3711,348.68387,350.4163,352.45593,107.52603,104.762314,106.89859,105.10238,65.88200378417969,65.47350311279297
354.7186,349.02664,350.76022,352.8021,107.54111,104.782326,106.9169,105.121956,65.49749755859375,65.1614990234375
354.9658,349.27048,351.0049,353.0483,107.25393,104.48488,106.61644,104.82802,65.27200317382812,64.01899719238281
355.6075,349.90344,351.64005,353.6875,106.92533,104.134415,106.26602,104.48395,64.86150360107422,63.852500915527344
350.44827,344.8145,346.53363,348.5485,107.02033,104.23426,106.365685,104.5799,66.2135009765625,65.15249633789062
350.59424,344.95847,346.67807,348.69388,107.56985,104.80828,106.944145,105.14713,66.39900207519531,65.71600341796875
348.44806,342.84155,344.55386,346.5561,107.80945,105.053604,107.19219,105.39632,67.12349700927734,66.5615005493164
343.87592,338.33167,340.0285,342.00186,108.26479,105.52034,107.66411,105.865944,67.87750244140625,66.80349731445312
346.27322,340.69632,342.40128,344.38977,108.33948,105.600395,107.743004,105.94755,67.4000015258789,66.69999694824219
340.68726,335.18646,336.8725,338.8257,108.26536,105.53452,107.67249,105.87893,67.49449920654297,67.05500030517578
335.5373,330.10666,331.77524,333.69592,108.39848,105.67287,107.811844,106.01758,67.72899627685547,66.91000366210938
340.1167,334.6237,336.30777,338.2574,108.57548,105.85524,107.99606,106.20126,67.56749725341797,67.08300018310547
343.7762,338.23334,339.92984,341.90256,108.52597,105.80694,107.94621,106.15333,68.17649841308594,67.53050231933594
342.08505,336.56522,338.25598,340.21802,108.91869,106.208084,108.3524,106.556366,68.21649932861328,67.53849792480469
333.6464,328.24152,329.9037,331.8124,108.76961,106.052376,108.1958,106.40371,67.97149658203125,67.52300262451172
339.64548,334.15887,335.84137,337.788,108.66694,105.95117,108.09171,106.300735,67.87650299072266,67.4375
342.9484,337.4168,339.1105,341.078,108.75638,106.03986,108.182106,106.39017,68.19999694824219,67.5364990234375
347.60104,342.00607,343.7155,345.7124,108.6287,105.90637,108.0481,106.25762,68.09249877929688,67.4000015258789
345.54913,339.9821,341.6846,343.66852,108.61497,105.89732,108.03739,106.24674,67.60050201416016,67.20850372314453
348.58768,342.97925,344.69205,346.69516,108.40814,105.683876,107.82214,106.03339,68.16000366210938,67.27549743652344
345.4798,339.91373,341.616,343.5995,108.913536,106.19791,108.34337,106.54855,68.35250091552734,67.6500015258789
346.32922,340.75156,342.4567,344.44556,108.71978,106.001114,108.143814,106.354126,67.8499984741211,66.89199829101562
344.51532,338.96237,340.66138,342.63876,108.21467,105.47759,107.616516,105.83071,67.03299713134766,66.60649871826172
348.37778,342.77222,344.48428,346.48608,108.180336,105.4314,107.57206,105.78601,68.43399810791016,67.32450103759766
344.9861,339.42676,341.12735,343.10773,108.99985,106.27876,108.42829,106.629875,68.6875,67.36599731445312
346.13046,340.5555,342.25998,344.2476,108.83481,106.10007,108.250114,106.46053,69.91600036621094,67.55000305175781
347.8571,342.25864,343.96896,345.96747,109.615814,106.8831,109.04598,107.25088,70.17500305175781,69.5780029296875
350.2718,344.64044,346.35895,348.3727,109.58073,106.84326,109.00738,107.21637,70.59249877929688,69.63150024414062
353.8236,348.14386,349.8744,351.91058,109.868286,107.14168,109.30672,107.51649,71.43399810791016,70.510498046875
354.51663,348.82742,350.5603,352.6009,110.02053,107.296524,109.462776,107.67386,71.74700164794922,70.9800033569336
355.93863,350.23007,351.96777,354.01733,110.16263,107.442604,109.60918,107.822495,72.0739974975586,71.26850128173828
353.8505,348.17038,349.901,351.93738,110.25871,107.53755,109.70547,107.92065,72.13150024414062,71.38849639892578
355.61337,349.90924,351.64584,353.69336,110.04431,107.32298,109.48743,107.70463,72.03900146484375,71.58300018310547
359.4477,353.6913,355.44092,357.51263,110.14612,107.42765,109.59239,107.81027,72.53500366210938,72.0
356.2704,350.55728,352.2961,354.34778,110.3534,107.63252,109.800995,108.02016,74.02749633789062,72.82749938964844
354.39496,348.70743,350.4399,352.4797,110.68879,107.95367,110.12998,108.34977,74.49400329589844,73.510498046875
357.1229,351.3982,353.13992,355.19696,110.700905,107.96409,110.14109,108.36285,75.02899932861328,74.13300323486328
357.07025,351.34625,353.0878,355.1445,110.84356,108.10908,110.2869,108.51237,74.67500305175781,74.01599884033203
353.9982,348.31604,350.04718,352.08447,110.85093,108.11501,110.2934,108.52041,74.70999908447266,73.15899658203125
356.8767,351.15536,352.89627,354.95175,110.563484,107.823586,109.99977,108.22749,71.8290023803711,70.9749984741211
359.05774,353.30667,355.05496,357.12424,109.89415,107.122246,109.30092,107.52524,72.73999786376953,71.51799774169922
358.52573,352.7819,354.52838,356.59427,110.300476,107.54658,109.72362,107.9474,73.20700073242188,72.26950073242188
362.93066,357.12683,358.88824,360.98196,110.5212,107.775566,109.95401,108.17904,72.76249694824219,71.75
361.9047,356.11487,357.8728,359.96002,110.557396,107.81091,109.99004,108.217735,73.4834976196289,71.35299682617188
364.3927,358.56897,360.33533,362.4383,110.18142,107.41172,109.592865,107.822075,74.31500244140625,72.83049774169922
365.26028,359.4247,361.19403,363.30246,110.840416,108.073555,110.26134,108.48721,73.36699676513672,71.10150146484375
362.7516,356.95023,358.711,360.8036,109.98341,107.12207,109.33368,107.559074,73.22899627685547,71.48400115966797
363.2376,357.4296,359.19205,361.28772,110.48381,107.668816,109.86981,108.095276,74.0780029296875,72.52400207519531
367.71466,361.84567,363.6233,365.74722,110.96435,108.17632,110.374176,108.602745,74.26249694824219,73.27050018310547
368.24402,362.36783,364.14725,366.2745,111.16124,108.382774,110.57954,108.813324,75.44400024414062,73.76000213623047
370.71912,364.8092,366.59702,368.73993,111.649994,108.878296,111.0778,109.315346,76.49400329589844,75.27249908447266
368.6511,362.76935,364.55014,366.68,111.74076,108.96706,111.1683,109.40944,76.01499938964844,75.43350219726562
365.8486,360.00504,361.77634,363.8885,111.918465,109.14573,111.34922,109.5921,76.29750061035156,75.19999694824219
365.01462,359.1824,360.95087,363.05777,111.85176,109.07849,111.28153,109.52573,76.00250244140625,75.27749633789062
366.5657,360.71234,362.48608,364.60275,111.99404,109.22364,111.42757,109.67261,76.52799987792969,75.55049896240234
365.75668,359.91437,361.68533,363.7969,112.072525,109.30328,111.507744,109.754196,76.53700256347656,76.04900360107422
371.77155,365.8473,367.63867,369.78824,112.22748,109.46185,111.66696,109.91516,76.35350036621094,75.21299743652344
369.14847,363.25992,365.04242,367.1754,112.15382,109.386154,111.59082,109.8409,75.54750061035156,73.92449951171875
367.67783,361.80933,363.58682,365.71054,111.51395,108.71751,110.923706,109.17217,71.81900024414062,70.3395004272461
368.69525,362.8129,364.59384,366.72397,110.067696,107.10101,109.35636,107.59569,71.84249877929688,69.02100372314453
372.24817,366.3174,368.1104,370.26297,109.519554,106.4301,108.72869,106.95632,70.68350219726562,68.82749938964844
372.06177,366.13354,367.9259,370.0773,109.32767,106.25295,108.5568,106.72261,68.47000122070312,65.71199798583984
373.87415,367.92123,369.71973,371.88257,108.101814,104.85535,107.15243,105.533585,67.12249755859375,63.41049957275391
372.95074,367.0104,368.8058,370.9628,108.07651,104.898895,107.20053,105.439224,69.37349700927734,66.26000213623047
374.99048,369.02237,370.82465,372.99454,108.930466,105.81401,108.1327,106.27437,70.40950012207031,66.46199798583984
378.01962,372.01022,373.82275,376.0118,108.485756,105.376526,107.64685,105.92394,69.13899993896484,66.8499984741211
377.90875,371.90088,373.71304,375.90137,108.98717,105.87806,108.18997,106.348145,67.68150329589844,65.08200073242188
379.25067,373.22452,375.04126,377.23807,108.17179,104.9829,107.2629,105.60557,65.13749694824219,62.86050033569336
378.24197,372.22955,374.04285,376.23328,108.15036,104.89014,107.19287,105.56361,62.63650131225586,59.902000427246094
379.93512,373.89966,375.7187,377.9198,107.64971,104.17643,106.50777,105.096985,63.79249954223633,60.72549819946289
379.97992,373.94382,375.763,377.96442,106.91916,103.61652,105.967606,104.17605,62.84650039672852,59.55699920654297
377.07654,371.08,372.88934,375.07242,105.94314,102.58937,104.865166,103.372894,59.4375,55.42350006103516
379.1177,373.09338,374.90964,377.1056,105.63153,102.07356,104.38762,103.09184,60.720001220703125,55.61449813842773
383.86,377.77103,379.60336,381.82928,105.13187,101.768074,104.09427,102.400116,57.27349853515625,53.354000091552734
380.48096,374.43805,376.2589,378.4635,104.15874,100.83513,103.08024,101.58097,56.29999923706055,52.45500183105469
381.88367,375.82166,377.64728,379.86072,104.56636,101.29904,103.55408,101.91674,55.2495002746582,51.84999847412109
381.53088,375.47366,377.2981,379.5093,104.098305,100.778175,103.00697,101.52435,57.63050079345703,52.77750015258789
383.607,377.52148,379.35297,381.5773,104.459305,101.272415,103.50504,101.80898,56.92399978637695,53.10499954223633
386.9845,380.853,382.69592,384.9416,103.75935,100.509735,102.71465,101.18027,53.34550094604492,50.44350051879883
385.49536,379.38416,381.22202,383.45828,103.791916,100.579544,102.77979,101.20437,56.666500091552734,54.32149887084961
388.2552,382.10635,383.95358,386.20728,104.36063,101.26304,103.47463,101.706024,57.30849838256836,54.1505012512207
387.98532,381.84015,383.6865,385.93845,103.98459,100.8612,103.04818,101.38973,58.57400131225586,54.60150146484375
387.98648,381.8413,383.68762,385.9396,104.53402,101.4877,103.6824,101.90459,57.5525016784668,55.20000076293945
393.54074,387.3199,389.18503,391.4721,104.0012,100.86769,103.053,101.41615,57.54999923706055,54.92449951171875
394.79187,388.554,390.42337,392.71835,104.2173,101.16617,103.34887,101.596375,58.66999816894531,56.83599853515625
393.39297,387.17413,389.0388,391.32492,104.42626,101.42596,103.59595,101.8218,56.47100067138672,54.67449951171875
